Ses-Frm,V1,V2,V3,V4,V5,H1,H2,H3,H4,H5,GH,GV,R1,R2,R3,R4,Puck
"(1, 1)","(1321, 509)","(1395, 260)","(-1, -1)","(-1, -1)","(-1, -1)","(1497, 367)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
"(1, 2)","(1329, 510)","(1404, 262)","(-1, -1)","(-1, -1)","(-1, -1)","(1501, 335)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
"(1, 3)","(1337, 512)","(1411, 262)","(-1, -1)","(-1, -1)","(-1, -1)","(1507, 371)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
"(1, 4)","(1342, 542)","(1418, 261)","(-1, -1)","(-1, -1)","(-1, -1)","(1511, 371)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
"(1, 5)","(1350, 516)","(1429, 261)","(-1, -1)","(-1, -1)","(-1, -1)","(1516, 370)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
"(1, 6)","(1355, 549)","(1432, 260)","(-1, -1)","(-1, -1)","(-1, -1)","(1520, 331)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
"(1, 7)","(1360, 551)","(1438, 259)","(-1, -1)","(-1, -1)","(-1, -1)","(1525, 329)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
"(1, 8)","(1367, 556)","(1445, 259)","(-1, -1)","(-1, -1)","(-1, -1)","(1531, 369)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
"(1, 9)","(1375, 560)","(1451, 258)","(-1, -1)","(-1, -1)","(-1, -1)","(1536, 326)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
"(1, 10)","(1380, 561)","(1457, 255)","(-1, -1)","(-1, -1)","(-1, -1)","(1540, 366)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
