Ses-Frm,V1,V2,V3,V4,V5,H1,H2,H3,H4,H5,GH,GV,R1,R2,R3,R4,Puck
"(1, 1)","(1665, 154)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1640, 293)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1860, 355)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1648, 158)"
"(1, 2)","(1658, 153)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1681, 303)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1861, 352)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1656, 155)"
"(1, 3)","(1669, 149)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1690, 249)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1863, 354)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1665, 152)"
"(1, 4)","(1686, 150)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1700, 240)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1870, 351)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1670, 151)"
"(1, 5)","(1680, 148)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1712, 239)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1872, 346)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1681, 150)"
"(1, 6)","(1680, 148)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1721, 240)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1874, 348)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1689, 148)"
"(1, 7)","(1674, 150)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1728, 240)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1877, 347)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1695, 148)"
"(1, 8)","(1700, 147)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1731, 241)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1878, 347)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1704, 148)"
"(1, 9)","(1700, 148)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1737, 240)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1880, 346)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1710, 149)"
"(1, 10)","(1714, 147)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1744, 239)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1881, 346)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1715, 148)"
"(1, 11)","(1709, 150)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1753, 237)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1883, 347)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1724, 149)"
"(1, 12)","(1718, 153)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1759, 237)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1883, 347)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1728, 149)"
