Ses-Frm,V1,V2,V3,V4,V5,H1,H2,H3,H4,H5,GH,GV,R1,R2,R3,R4,Puck
"(1, 1)","(1317, -43)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1370, 123)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1845, 371)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
"(1, 2)","(1341, -40)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1372, 120)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1847, 371)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
"(1, 3)","(1362, -35)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1375, 115)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1852, 372)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
"(1, 4)","(1371, -34)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1377, 112)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1866, 373)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
"(1, 5)","(1371, -34)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1377, 106)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1871, 375)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
"(1, 6)","(1331, -37)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1380, 104)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1871, 375)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
"(1, 7)","(1393, -31)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1382, 101)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1871, 375)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
"(1, 8)","(1400, -27)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1384, 98)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1871, 375)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
"(1, 9)","(1405, -26)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1382, 96)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1867, 374)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
"(1, 10)","(1407, -27)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1387, 92)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1866, 363)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
"(1, 11)","(1412, -26)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1864, 363)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
"(1, 12)","(1414, -25)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1377, 78)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1863, 358)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
"(1, 13)","(1419, -21)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1863, 358)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
"(1, 14)","(1407, -40)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1367, 66)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1861, 358)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
"(1, 15)","(1414, -38)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1398, 71)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1861, 358)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
"(1, 16)","(1419, -38)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1415, 67)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1860, 356)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
"(1, 17)","(1423, -38)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1417, 64)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1859, 355)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
"(1, 18)","(1430, -37)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1426, 82)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1858, 352)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
"(1, 19)","(1434, -36)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1430, 80)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1857, 352)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
"(1, 20)","(1439, -37)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1439, 78)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1856, 349)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
"(1, 21)","(1445, -34)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1450, 73)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1855, 348)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
"(1, 22)","(1456, -32)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1446, 70)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1854, 347)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
"(1, 23)","(1449, -32)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1454, 69)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1853, 347)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
"(1, 24)","(1386, -45)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1463, 70)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1852, 345)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
"(1, 25)","(1432, -24)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1467, 69)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1850, 343)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
"(1, 26)","(1468, -26)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1473, 68)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1849, 340)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
"(1, 27)","(1474, -22)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1479, 68)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1850, 341)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
"(1, 28)","(1476, -21)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1483, 66)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1847, 335)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
"(1, 29)","(1483, -17)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1489, 67)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1847, 336)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
"(1, 30)","(1481, -15)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1479, 26)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1847, 334)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
"(1, 31)","(1491, -9)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1481, 23)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1845, 330)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
"(1, 32)","(1485, -9)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1479, 21)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1844, 327)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
"(1, 33)","(1489, -8)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1489, 17)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1844, 333)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
"(1, 34)","(1491, -6)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1844, 333)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
"(1, 35)","(1489, -7)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1510, 50)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(1844, 327)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)"
